"Уттара Ашадха",Бхарані,"Дуже сприятливо",100
"Уттара Ашадха",Крітіка,"Небезпека для здоров'я",50
"Уттара Ашадха",Рохіні,Багатсво,50
"Уттара Ашадха",Мрігашіра,Втрати,50
"Уттара Ашадха",Арідра,Процвітання,50
"Уттара Ашадха",Пунарвасу,Перепони,50
"Уттара Ашадха",Пушйа,"Реалізація цілей",50
"Уттара Ашадха",Ашлеша,Небезпека,50
"Уттара Ашадха",Магха,Сприятливо,50
"Уттара Ашадха","Пурва Пхалгуні","Дуже сприятливо",50
"Уттара Ашадха","Уттара Пхалгуні","Небезпека для здоров'я",10
"Уттара Ашадха",Хаста,Багатсво,10
"Уттара Ашадха",Чітра,Втрати,10
"Уттара Ашадха",Сваті,Процвітання,10
"Уттара Ашадха",Вішакха,Перепони,10
"Уттара Ашадха",Анурадха,"Реалізація цілей",10
"Уттара Ашадха",Джйештха,Небезпека,10
"Уттара Ашадха",Мула,Сприятливо,10
"Уттара Ашадха","Пурва Ашадха","Дуже сприятливо",10
"Уттара Ашадха","Уттара Ашадха","Небезпека для здоров'я",100
"Уттара Ашадха",Шравана,Багатсво,100
"Уттара Ашадха",Дханіштха,Втрати,100
"Уттара Ашадха",Шатабхіша,Процвітання,100
"Уттара Ашадха","Пурва Бхадра",Перепони,100
"Уттара Ашадха","Уттара Бхадра","Реалізація цілей",100
"Уттара Ашадха",Реваті,Небезпека,100
Шравана,Ашвіні,Небезпека,100
Шравана,Бхарані,Сприятливо,100
Шравана,Крітіка,"Дуже сприятливо",100
Шравана,Рохіні,"Небезпека для здоров'я",50
Шравана,Мрігашіра,Багатсво,50
Шравана,Арідра,Втрати,50
Шравана,Пунарвасу,Процвітання,50
Шравана,Пушйа,Перепони,50
Шравана,Ашлеша,"Реалізація цілей",50
Шравана,Магха,Небезпека,50
Шравана,"Пурва Пхалгуні",Сприятливо,50
Шравана,"Уттара Пхалгуні","Дуже сприятливо",50
Шравана,Хаста,"Небезпека для здоров'я",10
Шравана,Чітра,Багатсво,10
Шравана,Сваті,Втрати,10
Шравана,Вішакха,Процвітання,10
Шравана,Анурадха,Перепони,10
Шравана,Джйештха,"Реалізація цілей",10
Шравана,Мула,Небезпека,10
Шравана,"Пурва Ашадха",Сприятливо,10
Шравана,"Уттара Ашадха","Дуже сприятливо",10
Шравана,Шравана,"Небезпека для здоров'я",100
